AUDITORY	audible
AUDITORY	auditory
AUDITORY	hear
AUDITORY	heard
AUDITORY	hearing
AUDITORY	hears
AUDITORY	here
AUDITORY	listen
AUDITORY	listen to
AUDITORY	listened
AUDITORY	listened to
AUDITORY	listening
AUDITORY	listening to
AUDITORY	listens
AUDITORY	listens to
AUDITORY	noise
AUDITORY	noises
AUDITORY	sound
AUDITORY	sounds
AUDITORY	tone
AUDITORY	tones
TACTILE	feel
TACTILE	feeling
TACTILE	feels
TACTILE	felt
TACTILE	tactile
VISUAL	appear
VISUAL	appeared
VISUAL	appearing
VISUAL	appears
VISUAL	display
VISUAL	displayed
VISUAL	displaying
VISUAL	displays
VISUAL	icon
VISUAL	icons
VISUAL	image
VISUAL	images
VISUAL	light
VISUAL	light up
VISUAL	lighting
VISUAL	lighting up
VISUAL	lights
VISUAL	lights up
VISUAL	lit
VISUAL	lit up
VISUAL	mark
VISUAL	marks
VISUAL	observation
VISUAL	observe
VISUAL	observed
VISUAL	observes
VISUAL	observing
VISUAL	pic
VISUAL	pics
VISUAL	picture
VISUAL	pictures
VISUAL	saw
VISUAL	see
VISUAL	seeing
VISUAL	seen
VISUAL	sees
VISUAL	shine
VISUAL	shined
VISUAL	shines
VISUAL	shining
VISUAL	shiny
VISUAL	shone
VISUAL	show
VISUAL	show up
VISUAL	showed
VISUAL	showed up
VISUAL	showing
VISUAL	showing up
VISUAL	shown
VISUAL	shown up
VISUAL	shows
VISUAL	shows up
VISUAL	sign
VISUAL	signs
VISUAL	symbol
VISUAL	symbols
VISUAL	view
VISUAL	viewed
VISUAL	viewing
VISUAL	views
VISUAL	visual
VISUAL	witness
VISUAL	witnessed
VISUAL	witnesses
VISUAL	witnessing
