+-	2 full
+-	all the way
+-	all way
+-	all-the-way
+-	all-the-ways
+-	all-way
+-	completely
+-	entire
+-	entirely
+-	full
+-	full extent
+-	fully
+-	thoroughly
+-	totally
+-	whole
+-	wholly
0	dimmest
0	dullest
0	lowest
0	min
0	min value
0	minima
0	minimal
0	minimally
0	minimize
0	minimum
0	minn
0	most miniscule
0	most small
0	quietest
0	smallest
0	the dimmest
0	the lowest
100	biggest
100	brightest
100	greatest
100	highest
100	loudest
100	max
100	max value
100	maxima
100	maximal
100	maximally
100	maximize
100	maximum
100	maxx
100	most
100	the biggest
100	the greatest
100	the loudest
100	very high
25	1 quarter
25	1-quarter
25	a quarter
25	quarter
50	2 quarter
50	2 quarters
50	2-quarter
50	2-quarters
50	half
50	half the way
50	half way
50	half-the-way
50	half-way
50	half-ways
50	halfway
50	halfways
50	two quarter
50	two quarters
50	two-quarter
50	two-quarters
75	3 quarter
75	3 quarters
75	3-quarter
75	3-quarters
75	three quarter
75	three quarters
